campus,bldgno,bldgname,Year,Month,Day,Hour,cold,wash_cold
Tempe,57MF,Phys Sci Res Lab,2019,8,30,19,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,30,20,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,30,21,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,30,22,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,30,23,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,0,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,1,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,2,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,3,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,4,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,5,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,6,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,7,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,8,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,9,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,10,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,11,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,12,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,13,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,14,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,15,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,16,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,17,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,18,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,19,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,20,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,21,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,22,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,8,31,23,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,0,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,1,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,2,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,3,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,4,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,5,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,6,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,7,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,8,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,9,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,10,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,11,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,12,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,13,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,14,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,15,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,16,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,17,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,18,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,19,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,20,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,21,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,22,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,1,23,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,0,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,1,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,2,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,3,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,4,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,5,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,6,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,7,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,8,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,9,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,10,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,11,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,12,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,13,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,14,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,15,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,16,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,17,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,18,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,19,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,20,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,21,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,22,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,2,23,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,0,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,1,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,2,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,3,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,4,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,5,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,6,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,7,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,8,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,9,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,10,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,11,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,12,511.44366197183103,511.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,3,13,496.02112676056345,496.02112676056345
Tempe,57MF,Phys Sci Res Lab,2019,9,3,14,468.9788732394367,468.9788732394367
Tempe,57MF,Phys Sci Res Lab,2019,9,3,15,474.11971830985914,474.11971830985914
Tempe,57MF,Phys Sci Res Lab,2019,9,3,16,460.3169014084507,460.3169014084507
Tempe,57MF,Phys Sci Res Lab,2019,9,3,17,458.4154929577465,458.4154929577465
Tempe,57MF,Phys Sci Res Lab,2019,9,3,18,452.8521126760565,452.8521126760565
Tempe,57MF,Phys Sci Res Lab,2019,9,3,19,445.56338028169023,445.56338028169023
Tempe,57MF,Phys Sci Res Lab,2019,9,3,20,439.5774647887325,439.5774647887325
Tempe,57MF,Phys Sci Res Lab,2019,9,3,21,437.8169014084508,437.8169014084508
Tempe,57MF,Phys Sci Res Lab,2019,9,3,22,438.80281690140845,438.80281690140845
Tempe,57MF,Phys Sci Res Lab,2019,9,3,23,449.75352112676063,449.75352112676063
Tempe,57MF,Phys Sci Res Lab,2019,9,4,0,427.5,427.5
Tempe,57MF,Phys Sci Res Lab,2019,9,4,1,432.39436619718316,432.39436619718316
Tempe,57MF,Phys Sci Res Lab,2019,9,4,2,439.5422535211268,439.5422535211268
Tempe,57MF,Phys Sci Res Lab,2019,9,4,3,443.5915492957747,443.5915492957747
Tempe,57MF,Phys Sci Res Lab,2019,9,4,4,443.1690140845071,443.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,4,5,207.3239436619719,207.3239436619719
Tempe,57MF,Phys Sci Res Lab,2019,9,4,6,46.725352112676056,46.725352112676056
Tempe,57MF,Phys Sci Res Lab,2019,9,4,7,413.5915492957746,413.5915492957746
Tempe,57MF,Phys Sci Res Lab,2019,9,4,8,527.2887323943661,527.2887323943661
Tempe,57MF,Phys Sci Res Lab,2019,9,4,9,553.6267605633802,553.6267605633802
Tempe,57MF,Phys Sci Res Lab,2019,9,4,10,573.3802816901408,573.3802816901408
Tempe,57MF,Phys Sci Res Lab,2019,9,4,11,563.8732394366198,563.8732394366198
Tempe,57MF,Phys Sci Res Lab,2019,9,4,12,516.2323943661972,516.2323943661972
Tempe,57MF,Phys Sci Res Lab,2019,9,4,13,510.84507042253534,510.84507042253534
Tempe,57MF,Phys Sci Res Lab,2019,9,4,14,485.56338028169023,485.56338028169023
Tempe,57MF,Phys Sci Res Lab,2019,9,4,15,469.01408450704224,469.01408450704224
Tempe,57MF,Phys Sci Res Lab,2019,9,4,16,469.5422535211268,469.5422535211268
Tempe,57MF,Phys Sci Res Lab,2019,9,4,17,472.1126760563381,472.1126760563381
Tempe,57MF,Phys Sci Res Lab,2019,9,4,18,459.75352112676063,459.75352112676063
Tempe,57MF,Phys Sci Res Lab,2019,9,4,19,417.5,417.5
Tempe,57MF,Phys Sci Res Lab,2019,9,4,20,411.16197183098586,411.16197183098586
Tempe,57MF,Phys Sci Res Lab,2019,9,4,21,451.40845070422523,451.40845070422523
Tempe,57MF,Phys Sci Res Lab,2019,9,4,22,498.9084507042254,498.9084507042254
Tempe,57MF,Phys Sci Res Lab,2019,9,4,23,492.11267605633805,492.11267605633805
Tempe,57MF,Phys Sci Res Lab,2019,9,5,0,519.0845070422537,519.0845070422537
Tempe,57MF,Phys Sci Res Lab,2019,9,5,1,522.8169014084507,522.8169014084507
Tempe,57MF,Phys Sci Res Lab,2019,9,5,2,513.7676056338029,513.7676056338029
Tempe,57MF,Phys Sci Res Lab,2019,9,5,3,518.6267605633802,518.6267605633802
Tempe,57MF,Phys Sci Res Lab,2019,9,5,4,514.1549295774648,514.1549295774648
Tempe,57MF,Phys Sci Res Lab,2019,9,5,5,507.85211267605627,507.85211267605627
Tempe,57MF,Phys Sci Res Lab,2019,9,5,6,494.1549295774648,494.1549295774648
Tempe,57MF,Phys Sci Res Lab,2019,9,5,7,503.1690140845071,503.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,5,8,500.9859154929578,500.9859154929578
Tempe,57MF,Phys Sci Res Lab,2019,9,5,9,514.0845070422537,514.0845070422537
Tempe,57MF,Phys Sci Res Lab,2019,9,5,10,488.0281690140845,488.0281690140845
Tempe,57MF,Phys Sci Res Lab,2019,9,5,11,458.20422535211264,458.20422535211264
Tempe,57MF,Phys Sci Res Lab,2019,9,5,12,449.9647887323944,449.9647887323944
Tempe,57MF,Phys Sci Res Lab,2019,9,5,13,447.0422535211268,447.0422535211268
Tempe,57MF,Phys Sci Res Lab,2019,9,5,14,454.85915492957747,454.85915492957747
Tempe,57MF,Phys Sci Res Lab,2019,9,5,15,444.78873239436615,444.78873239436615
Tempe,57MF,Phys Sci Res Lab,2019,9,5,16,460.88028169014086,460.88028169014086
Tempe,57MF,Phys Sci Res Lab,2019,9,5,17,443.4154929577466,443.4154929577466
Tempe,57MF,Phys Sci Res Lab,2019,9,5,18,433.0281690140845,433.0281690140845
Tempe,57MF,Phys Sci Res Lab,2019,9,5,19,458.30985915492965,458.30985915492965
Tempe,57MF,Phys Sci Res Lab,2019,9,5,20,438.94366197183103,438.94366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,5,21,429.9295774647888,429.9295774647888
Tempe,57MF,Phys Sci Res Lab,2019,9,5,22,426.9366197183099,426.9366197183099
Tempe,57MF,Phys Sci Res Lab,2019,9,5,23,430.70422535211264,430.70422535211264
Tempe,57MF,Phys Sci Res Lab,2019,9,6,0,457.2887323943663,457.2887323943663
Tempe,57MF,Phys Sci Res Lab,2019,9,6,1,512.3239436619718,512.3239436619718
Tempe,57MF,Phys Sci Res Lab,2019,9,6,2,502.5352112676057,502.5352112676057
Tempe,57MF,Phys Sci Res Lab,2019,9,6,3,512.7112676056339,512.7112676056339
Tempe,57MF,Phys Sci Res Lab,2019,9,6,4,512.5000000000001,512.5000000000001
Tempe,57MF,Phys Sci Res Lab,2019,9,6,5,490.28169014084517,490.28169014084517
Tempe,57MF,Phys Sci Res Lab,2019,9,6,6,438.23943661971833,438.23943661971833
Tempe,57MF,Phys Sci Res Lab,2019,9,6,7,457.2887323943663,457.2887323943663
Tempe,57MF,Phys Sci Res Lab,2019,9,6,8,478.3450704225352,478.3450704225352
Tempe,57MF,Phys Sci Res Lab,2019,9,6,9,495.2816901408451,495.2816901408451
Tempe,57MF,Phys Sci Res Lab,2019,9,6,10,519.8591549295775,519.8591549295775
Tempe,57MF,Phys Sci Res Lab,2019,9,6,11,539.7887323943663,539.7887323943663
Tempe,57MF,Phys Sci Res Lab,2019,9,6,12,541.6549295774648,541.6549295774648
Tempe,57MF,Phys Sci Res Lab,2019,9,6,13,508.34507042253534,508.34507042253534
Tempe,57MF,Phys Sci Res Lab,2019,9,6,14,497.1830985915493,497.1830985915493
Tempe,57MF,Phys Sci Res Lab,2019,9,6,15,479.29577464788736,479.29577464788736
Tempe,57MF,Phys Sci Res Lab,2019,9,6,16,459.04929577464793,459.04929577464793
Tempe,57MF,Phys Sci Res Lab,2019,9,6,17,476.72535211267603,476.72535211267603
Tempe,57MF,Phys Sci Res Lab,2019,9,6,18,488.2042253521128,488.2042253521128
Tempe,57MF,Phys Sci Res Lab,2019,9,6,19,474.04929577464793,474.04929577464793
Tempe,57MF,Phys Sci Res Lab,2019,9,6,20,482.07746478873236,482.07746478873236
Tempe,57MF,Phys Sci Res Lab,2019,9,6,21,505.6690140845071,505.6690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,6,22,490.3169014084508,490.3169014084508
Tempe,57MF,Phys Sci Res Lab,2019,9,6,23,465.21126760563385,465.21126760563385
Tempe,57MF,Phys Sci Res Lab,2019,9,7,0,462.25352112676063,462.25352112676063
Tempe,57MF,Phys Sci Res Lab,2019,9,7,1,473.0281690140845,473.0281690140845
Tempe,57MF,Phys Sci Res Lab,2019,9,7,2,483.5563380281691,483.5563380281691
Tempe,57MF,Phys Sci Res Lab,2019,9,7,3,481.0915492957746,481.0915492957746
Tempe,57MF,Phys Sci Res Lab,2019,9,7,4,485.21126760563385,485.21126760563385
Tempe,57MF,Phys Sci Res Lab,2019,9,7,5,502.71126760563385,502.71126760563385
Tempe,57MF,Phys Sci Res Lab,2019,9,7,6,517.1830985915493,517.1830985915493
Tempe,57MF,Phys Sci Res Lab,2019,9,7,7,538.8732394366198,538.8732394366198
Tempe,57MF,Phys Sci Res Lab,2019,9,7,8,532.7112676056339,532.7112676056339
Tempe,57MF,Phys Sci Res Lab,2019,9,7,9,529.4366197183099,529.4366197183099
Tempe,57MF,Phys Sci Res Lab,2019,9,7,10,550.2464788732395,550.2464788732395
Tempe,57MF,Phys Sci Res Lab,2019,9,7,11,522.6056338028169,522.6056338028169
Tempe,57MF,Phys Sci Res Lab,2019,9,7,12,534.0140845070423,534.0140845070423
Tempe,57MF,Phys Sci Res Lab,2019,9,7,13,569.2957746478874,569.2957746478874
Tempe,57MF,Phys Sci Res Lab,2019,9,7,14,515.669014084507,515.669014084507
Tempe,57MF,Phys Sci Res Lab,2019,9,7,15,509.0140845070423,509.0140845070423
Tempe,57MF,Phys Sci Res Lab,2019,9,7,16,484.29577464788736,484.29577464788736
Tempe,57MF,Phys Sci Res Lab,2019,9,7,17,461.0915492957746,461.0915492957746
Tempe,57MF,Phys Sci Res Lab,2019,9,7,18,417.9577464788733,417.9577464788733
Tempe,57MF,Phys Sci Res Lab,2019,9,7,19,415.21126760563385,415.21126760563385
Tempe,57MF,Phys Sci Res Lab,2019,9,7,20,416.02112676056345,416.02112676056345
Tempe,57MF,Phys Sci Res Lab,2019,9,7,21,413.4859154929578,413.4859154929578
Tempe,57MF,Phys Sci Res Lab,2019,9,7,22,461.76056338028167,461.76056338028167
Tempe,57MF,Phys Sci Res Lab,2019,9,7,23,425.6338028169015,425.6338028169015
Tempe,57MF,Phys Sci Res Lab,2019,9,8,0,475.4225352112677,475.4225352112677
Tempe,57MF,Phys Sci Res Lab,2019,9,8,1,475.5985915492958,475.5985915492958
Tempe,57MF,Phys Sci Res Lab,2019,9,8,2,458.7323943661973,458.7323943661973
Tempe,57MF,Phys Sci Res Lab,2019,9,8,3,436.16197183098603,436.16197183098603
Tempe,57MF,Phys Sci Res Lab,2019,9,8,4,429.3309859154931,429.3309859154931
Tempe,57MF,Phys Sci Res Lab,2019,9,8,5,428.2394366197184,428.2394366197184
Tempe,57MF,Phys Sci Res Lab,2019,9,8,6,429.9295774647888,429.9295774647888
Tempe,57MF,Phys Sci Res Lab,2019,9,8,7,438.45070422535207,438.45070422535207
Tempe,57MF,Phys Sci Res Lab,2019,9,8,8,477.0422535211268,477.0422535211268
Tempe,57MF,Phys Sci Res Lab,2019,9,8,9,519.6478873239438,519.6478873239438
Tempe,57MF,Phys Sci Res Lab,2019,9,8,10,524.2957746478874,524.2957746478874
Tempe,57MF,Phys Sci Res Lab,2019,9,8,11,533.5211267605633,533.5211267605633
Tempe,57MF,Phys Sci Res Lab,2019,9,8,12,536.5492957746479,536.5492957746479
Tempe,57MF,Phys Sci Res Lab,2019,9,8,13,529.7183098591549,529.7183098591549
Tempe,57MF,Phys Sci Res Lab,2019,9,8,14,533.5563380281691,533.5563380281691
Tempe,57MF,Phys Sci Res Lab,2019,9,8,15,542.8169014084507,542.8169014084507
Tempe,57MF,Phys Sci Res Lab,2019,9,8,16,523.3098591549297,523.3098591549297
Tempe,57MF,Phys Sci Res Lab,2019,9,8,17,407.74647887323954,407.74647887323954
Tempe,57MF,Phys Sci Res Lab,2019,9,8,18,432.2183098591549,432.2183098591549
Tempe,57MF,Phys Sci Res Lab,2019,9,8,19,476.2323943661973,476.2323943661973
Tempe,57MF,Phys Sci Res Lab,2019,9,8,20,458.52112676056333,458.52112676056333
Tempe,57MF,Phys Sci Res Lab,2019,9,8,21,460.6690140845071,460.6690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,8,22,477.39436619718316,477.39436619718316
Tempe,57MF,Phys Sci Res Lab,2019,9,8,23,488.6267605633803,488.6267605633803
Tempe,57MF,Phys Sci Res Lab,2019,9,9,0,448.45070422535207,448.45070422535207
Tempe,57MF,Phys Sci Res Lab,2019,9,9,1,438.0985915492958,438.0985915492958
Tempe,57MF,Phys Sci Res Lab,2019,9,9,2,433.7323943661973,433.7323943661973
Tempe,57MF,Phys Sci Res Lab,2019,9,9,3,383.5563380281691,383.5563380281691
Tempe,57MF,Phys Sci Res Lab,2019,9,9,4,364.75352112676063,364.75352112676063
Tempe,57MF,Phys Sci Res Lab,2019,9,9,5,371.72535211267615,371.72535211267615
Tempe,57MF,Phys Sci Res Lab,2019,9,9,6,382.4295774647888,382.4295774647888
Tempe,57MF,Phys Sci Res Lab,2019,9,9,7,391.44366197183103,391.44366197183103
Tempe,57MF,Phys Sci Res Lab,2019,9,9,8,461.16197183098603,461.16197183098603
Tempe,57MF,Phys Sci Res Lab,2019,9,9,9,511.97183098591563,511.97183098591563
Tempe,57MF,Phys Sci Res Lab,2019,9,9,10,508.4507042253522,508.4507042253522
Tempe,57MF,Phys Sci Res Lab,2019,9,9,11,467.7816901408451,467.7816901408451
Tempe,57MF,Phys Sci Res Lab,2019,9,9,12,464.3661971830986,464.3661971830986
Tempe,57MF,Phys Sci Res Lab,2019,9,9,13,470.6338028169015,470.6338028169015
Tempe,57MF,Phys Sci Res Lab,2019,9,9,14,444.7183098591549,444.7183098591549
Tempe,57MF,Phys Sci Res Lab,2019,9,9,15,442.64084507042253,442.64084507042253
Tempe,57MF,Phys Sci Res Lab,2019,9,9,16,434.3661971830986,434.3661971830986
Tempe,57MF,Phys Sci Res Lab,2019,9,9,17,429.6126760563381,429.6126760563381
Tempe,57MF,Phys Sci Res Lab,2019,9,9,18,446.0915492957746,446.0915492957746
Tempe,57MF,Phys Sci Res Lab,2019,9,9,19,438.6971830985916,438.6971830985916
Tempe,57MF,Phys Sci Res Lab,2019,9,9,20,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,9,21,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,9,22,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,9,23,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,0,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,1,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,2,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,3,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,4,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,5,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,6,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,7,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,8,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,9,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,10,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,11,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,12,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,13,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,14,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,15,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,16,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,17,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,18,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,19,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,20,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,21,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,22,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,10,23,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,0,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,1,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,2,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,3,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,4,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,5,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,6,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,7,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,8,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,9,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,10,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,11,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,12,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,13,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,14,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,15,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,16,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,17,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,18,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,19,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,20,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,21,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,22,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,11,23,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,0,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,1,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,2,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,3,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,4,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,5,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,6,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,7,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,8,438.1690140845071,438.1690140845071
Tempe,57MF,Phys Sci Res Lab,2019,9,12,9,438.1690140845071,438.1690140845071
