,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
11,8.89432987573634,10.634846306313648,11.052958945013156,10.124889239994669,12.96693709687188,13.076990201738456,10.169607999856611,10.185673242140865,11.913906494073352,18.17041453447565,10.766184776703865,-0.0,9.05942253862574,8.26695574069088,11.351674505201043,9.415923578753217,5.92191372656105,13.679736929144084,12.717546097274678,13.706626260234493,10.630075723140582,13.260726380984396,11.817563661492454,12.355483307929335,11.926287347899668,11.396634793297931,8.917806057234566,11.270229349118445,8.642213550975939,9.195625099956242,12.797502612586726,8.606540478734715,13.027369434183363,15.024579128111492,7.937621756979448,12.627106547484814,9.79323910936317
12,18.489567519940845,11.425353600023335,9.103420085475195,16.554609569450264,14.258361062950938,9.567467902530352,16.794061185152298,17.001532272325274,10.031266871949827,14.1477929169875,10.358631471883372,9.05942253862574,-0.0,10.874652639608335,20.659280472436198,9.667571517975325,10.214474883256,15.714562035001729,21.296928497690963,15.89464308253348,12.090296081725128,10.744924902588048,10.929805401073484,12.844451558138474,18.364713326832923,12.753942998371096,9.242297844136173,11.327227563122788,10.701483076576846,9.39372766259534,14.327197859497069,11.055649720480181,14.157344282277368,15.036978308807045,12.660744411543343,14.157544388284183,10.613230483332739
13,12.838879074160303,8.026973338180618,10.68331751174366,10.736213865703517,11.089611713155119,13.129225599044979,11.96601793502533,10.178075714971135,10.03910328028938,17.489500169210217,12.592154744035307,8.26695574069088,10.874652639608335,-0.0,13.688841761661278,8.622830259295435,7.102047386477232,12.79197950891884,12.09218338626345,12.655052549281354,11.788859099034987,13.177478989594718,10.984099710311408,11.575153272798344,10.320343858513558,12.516959871729947,6.387341761594151,9.346412411749949,11.55535235606614,6.408851207702556,8.11897332012673,8.489174618496756,12.393168482738798,13.645101884765156,7.0948592566172115,11.206623768504846,7.486171252628496
14,14.043394861957438,12.054642938872439,12.157694756443933,12.899924904073567,13.252319432785697,27.623866826395876,16.30314531523094,9.701803787160848,16.956293596166255,14.71486859917721,11.468744957537798,11.351674505201043,20.659280472436198,13.688841761661278,-0.0,11.330643506426508,7.705754959802726,15.394907854324043,18.356980844865262,16.469722522481558,14.098360156483515,16.677214950568388,22.351210258008454,18.050227711218316,8.869819553027009,10.755819189155297,12.459757845572511,12.067961668146435,11.925577130572423,12.639220419870977,11.9784457357445,6.972378773691615,16.017795014921926,20.352760726390795,10.424282268976713,8.957192374664912,12.163405181514372
15,11.938413675711095,9.201560301247335,9.766519104485171,12.282978467825664,11.695098623242773,15.442658173012719,13.115006223627171,12.180915050350507,12.33901929693525,16.00031464777556,10.417651034810739,9.415923578753217,9.667571517975325,8.622830259295435,11.330643506426508,-0.0,9.181294229068321,13.864215683119838,13.679075066730872,15.227239483787391,13.7387448086488,11.127417468618619,10.02069792749349,11.267874809836318,12.730400107032116,7.225517134924405,6.114086373054079,10.363558806498881,16.520332658162495,7.012166911289143,9.542841219676111,8.52216209450487,13.841319134720237,15.50730748921657,10.589490214122504,8.927762650926176,7.29717014008313
16,9.107722788010214,6.922282294046288,8.898434568333474,9.912626964062456,8.731760565217392,11.419853623723027,9.841810654211258,6.783326164789272,8.726321443158666,12.727234552280184,8.273223831807114,5.92191372656105,10.214474883256,7.102047386477232,7.705754959802726,9.181294229068321,-0.0,9.542182013012724,10.074547106040724,9.83394827140797,9.636432383055958,9.424619042335557,10.094616608025143,12.867208786626835,9.001073597521538,9.610448831459639,7.362822753691251,9.312007972701318,8.45062858248149,9.233179464622568,11.09328119076417,7.471183976292327,10.625882079382109,13.901316460982397,6.351354661233414,10.88179391972737,9.521544792942478
17,13.517337587984828,10.016284418716781,13.091185424432014,10.329538890783883,9.616067928814076,19.400979990126253,9.949321359842239,13.344148672925986,9.834492458505542,16.730897887612795,9.15553788648689,13.679736929144084,15.714562035001729,12.79197950891884,15.394907854324043,13.864215683119838,9.542182013012724,-0.0,10.412775249280294,4.836418607941538,10.774542976769816,9.478768772550065,15.907358134800871,12.316421638854756,12.617455330701926,9.887018129828238,10.133028266266,14.472009302837298,11.480468816055831,11.080542137696446,14.016849735579939,12.992389401735657,10.796500421838585,20.927072916976915,14.252952168836147,20.162272087592378,16.770039013412088
18,17.580168187760105,9.58850926545956,16.034440552488643,9.682868377948502,11.981359707894212,22.524440411105523,9.288026150733945,15.380431979957027,12.76203992001328,18.58774914567922,13.948458078642158,12.717546097274678,21.296928497690963,12.09218338626345,18.356980844865262,13.679075066730872,10.074547106040724,10.412775249280294,-0.0,12.483818708112883,11.02659055225549,9.886344193266375,19.455206518315112,15.495570835863042,10.152509631022138,12.40896975379003,10.895728319281213,17.750531820537137,15.863125880292639,13.187475211432872,19.734332248795752,16.05563943684365,17.504959763069245,20.65683976457806,10.048062749486625,18.86779494708427,13.907555197231744
19,13.327786599629524,11.105289808279364,14.445206161312607,9.78901031183187,10.070229802364095,16.750056949235102,9.627539754981147,14.115575651625258,10.741957745720184,17.795961234231353,9.678418336448733,13.706626260234493,15.89464308253348,12.655052549281354,16.469722522481558,15.227239483787391,9.83394827140797,4.836418607941538,12.483818708112883,-0.0,10.90917633999957,9.596102740822015,12.713167627991982,12.091840657091042,12.2727626479492,10.4167554731641,10.74036801676862,13.257607571569645,11.493484495836123,13.072615714749558,13.614065607674686,13.573765178307378,10.601790251292707,19.012868663874528,13.74199267647851,21.046028382749135,17.128461595399123
20,11.897046350632772,8.228690939343817,10.291158654510868,12.927491357502943,7.0035633457500746,16.118014536659455,9.072069598184546,15.10104091414919,8.29473427732128,13.439243032236584,8.216968572705627,10.630075723140582,12.090296081725128,11.788859099034987,14.098360156483515,13.7387448086488,9.636432383055958,10.774542976769816,11.02659055225549,10.90917633999957,-0.0,12.79818582707802,18.857420076386408,15.552017465752975,11.557670956632373,7.784893624867781,12.206881564089816,13.912921088475382,7.557422418473485,9.956439015621893,13.698119735056649,9.313781437912304,17.74543600238795,19.736832676902587,11.589800506331644,14.52811943126624,12.546580851230772
21,10.329837918531414,8.755261272457417,14.621213394050054,11.103643726174903,8.89052319654975,9.51810231963269,7.54361776369643,13.031336975768033,12.827700437189588,14.457162881404829,7.758321615256414,13.260726380984396,10.744924902588048,13.177478989594718,16.677214950568388,11.127417468618619,9.424619042335557,9.478768772550065,9.886344193266375,9.596102740822015,12.79818582707802,-0.0,10.78092488252462,9.624282313784471,15.194245382078698,9.277719080939717,11.659758029197487,13.233559874154857,13.808561152387458,14.207623493376122,15.48504515338162,14.314211270447126,13.64414503613381,14.129982578537446,8.89568958881651,17.937593792108288,14.267729553384779
22,17.634264860717483,14.737066694018708,15.703777285706016,11.902831584768142,12.03471027068684,13.03435791090767,12.666864465659986,16.595172711395303,15.301699653150434,20.155200576035455,15.521099861098103,11.817563661492454,10.929805401073484,10.984099710311408,22.351210258008454,10.02069792749349,10.094616608025143,15.907358134800871,19.455206518315112,12.713167627991982,18.857420076386408,10.78092488252462,-0.0,10.985738204735284,16.974823924893723,16.180700197994653,8.253883482165861,10.977889755818738,16.83040268789477,12.572720504290249,14.667703043927634,13.457820112818473,11.778274427550233,14.778832361474597,12.069515885091137,18.63729438480738,14.142044029193341
23,14.42238903681194,12.847636843173849,13.655211343135209,10.91233032141118,10.587487511094283,13.223340611882506,8.772991286976628,16.424107645805535,15.25207984409999,18.34128802423404,12.887390956224031,12.355483307929335,12.844451558138474,11.575153272798344,18.050227711218316,11.267874809836318,12.867208786626835,12.316421638854756,15.495570835863042,12.091840657091042,15.552017465752975,9.624282313784471,10.985738204735284,-0.0,14.719261642275827,10.580393087456905,8.940109195034836,14.490359871907756,13.000944235723363,10.985013791692678,10.767924257203118,14.445005254646915,12.600855505450891,11.214224721319013,11.238121448087906,17.688193586323738,14.21570152343663
24,15.795766830663347,12.11916251802218,14.61088887609485,10.24948151454355,12.319372446387801,23.602970106012556,13.314620310197567,12.406736468157735,12.731774055354053,17.843818908141202,11.692253354066823,11.926287347899668,18.364713326832923,10.320343858513558,8.869819553027009,12.730400107032116,9.001073597521538,12.617455330701926,10.152509631022138,12.2727626479492,11.557670956632373,15.194245382078698,16.974823924893723,14.719261642275827,-0.0,9.34155464130763,10.54611371793918,14.532463235453752,11.982189272916541,10.007076182963518,13.370885126619298,10.005740559838516,15.44482180979335,15.144905300673269,8.621820634644024,11.901419311682343,11.219783211418507
25,11.757055845822602,9.179894383624436,10.66782874098468,11.047545184366504,7.488326111898617,20.028280596079842,10.308898411599737,14.407151966321232,9.653751608775039,8.849416457309454,6.873830320283927,11.396634793297931,12.753942998371096,12.516959871729947,10.755819189155297,7.225517134924405,9.610448831459639,9.887018129828238,12.40896975379003,10.4167554731641,7.784893624867781,9.277719080939717,16.180700197994653,10.580393087456905,9.34155464130763,-0.0,8.813600832107756,13.409075850365868,8.019796637226516,8.355409735333206,9.683031151435511,8.209304369397096,13.751072644013117,17.382386555868074,11.305839729239185,12.876779359463294,12.573400181842072
26,13.431147976244326,8.545967054318618,7.936864425747481,7.99158429114789,8.832400051101757,12.339588523834111,10.6976601611724,11.589723518415195,11.164707138819175,13.481560427153168,10.295550872732926,8.917806057234566,9.242297844136173,6.387341761594151,12.459757845572511,6.114086373054079,7.362822753691251,10.133028266266,10.895728319281213,10.74036801676862,12.206881564089816,11.659758029197487,8.253883482165861,8.940109195034836,10.54611371793918,8.813600832107756,-0.0,9.617289786274254,13.194060975454326,7.432536769394943,10.236753410635977,9.252018219338819,9.896093347748211,13.980236014167849,9.233601223094,12.221865168763694,9.823694100798447
27,15.165534580563527,9.03118448134647,14.987634463168531,13.158697685552415,13.502684882494732,15.57788199428893,15.372844296573144,11.649929417164206,14.152345454130979,14.803531501946837,11.955930486956307,11.270229349118445,11.327227563122788,9.346412411749949,12.067961668146435,10.363558806498881,9.312007972701318,14.472009302837298,17.750531820537137,13.257607571569645,13.912921088475382,13.233559874154857,10.977889755818738,14.490359871907756,14.532463235453752,13.409075850365868,9.617289786274254,-0.0,11.252380660569617,11.299960863507756,12.110412451860324,10.017294133616172,12.307023076476364,16.847951848156285,11.98444035864713,11.741352518879353,9.604817395854388
28,13.145492975697765,8.85028615808442,9.934376513135012,10.757088953981684,10.60228428866015,15.461602172783682,12.873897686724446,12.983484163081501,7.899705653238034,11.83253753142653,7.271243331317175,8.642213550975939,10.701483076576846,11.55535235606614,11.925577130572423,16.520332658162495,8.45062858248149,11.480468816055831,15.863125880292639,11.493484495836123,7.557422418473485,13.808561152387458,16.83040268789477,13.000944235723363,11.982189272916541,8.019796637226516,13.194060975454326,11.252380660569617,-0.0,8.402067808649404,11.165747984423003,7.285326477205259,10.595604077643863,18.93252128985613,10.761100867964137,14.330560354071526,12.132745738129604
29,14.512767007165941,8.73087035977279,8.60261473064819,11.501041624809615,11.122603118329332,14.017556099310218,12.147236601423423,11.869364961677878,7.609324087003774,11.101969131275784,11.670439046387482,9.195625099956242,9.39372766259534,6.408851207702556,12.639220419870977,7.012166911289143,9.233179464622568,11.080542137696446,13.187475211432872,13.072615714749558,9.956439015621893,14.207623493376122,12.572720504290249,10.985013791692678,10.007076182963518,8.355409735333206,7.432536769394943,11.299960863507756,8.402067808649404,-0.0,6.176354690172595,6.834270954754656,9.752284717974458,13.539420976139809,9.458805812641113,10.816589572281565,8.049270726824654
30,14.278817065788019,10.48843850869475,10.670984351697488,16.05026135230083,10.60396420028942,19.251641710784746,13.989921444382198,11.372329544390425,13.228996628934206,14.260415519746207,13.756473056523122,12.797502612586726,14.327197859497069,8.11897332012673,11.9784457357445,9.542841219676111,11.09328119076417,14.016849735579939,19.734332248795752,13.614065607674686,13.698119735056649,15.48504515338162,14.667703043927634,10.767924257203118,13.370885126619298,9.683031151435511,10.236753410635977,12.110412451860324,11.165747984423003,6.176354690172595,-0.0,7.59171002519622,12.0987447374325,14.013497890885514,12.17600842575959,10.635301316066126,11.832524311755623
31,13.066504477461221,9.479837478498474,10.145343018522729,12.865370452734503,11.77364420694085,19.368781831091514,13.907484891058862,11.32936905992672,10.121618323731573,13.111374705088508,10.04105620037356,8.606540478734715,11.055649720480181,8.489174618496756,6.972378773691615,8.52216209450487,7.471183976292327,12.992389401735657,16.05563943684365,13.573765178307378,9.313781437912304,14.314211270447126,13.457820112818473,14.445005254646915,10.005740559838516,8.209304369397096,9.252018219338819,10.017294133616172,7.285326477205259,6.834270954754656,7.59171002519622,-0.0,13.901587267319835,17.473780817262995,10.497559461131829,8.687188244673555,9.726611301779785
32,15.650499365782359,14.918094324959233,13.424271674783236,13.329315520885267,15.757521558100125,15.651587979212339,15.741207854521697,10.89253113011291,9.73291378962805,14.0178091758004,16.399355939930068,13.027369434183363,14.157344282277368,12.393168482738798,16.017795014921926,13.841319134720237,10.625882079382109,10.796500421838585,17.504959763069245,10.601790251292707,17.74543600238795,13.64414503613381,11.778274427550233,12.600855505450891,15.44482180979335,13.751072644013117,9.896093347748211,12.307023076476364,10.595604077643863,9.752284717974458,12.0987447374325,13.901587267319835,-0.0,15.182802426535492,14.883499003871616,23.004061440606264,17.865501043612902
33,14.142959291329511,18.390719101012568,18.551142307789565,15.372828160812102,15.239690924262206,12.638687665247536,12.217595685409757,15.81086518029604,18.595355274271025,17.427030285791794,18.162129334453585,15.024579128111492,15.036978308807045,13.645101884765156,20.352760726390795,15.50730748921657,13.901316460982397,20.927072916976915,20.65683976457806,19.012868663874528,19.736832676902587,14.129982578537446,14.778832361474597,11.214224721319013,15.144905300673269,17.382386555868074,13.980236014167849,16.847951848156285,18.93252128985613,13.539420976139809,14.013497890885514,17.473780817262995,15.182802426535492,-0.0,10.21059980706463,16.17016944266196,14.937558070514296
34,9.679920055181642,8.371514469735883,11.580899882252059,10.272106093896364,11.061078423879007,12.017395344834133,9.96838777314834,9.933149095756209,10.536415785261912,12.761339414231147,11.160447439587891,7.937621756979448,12.660744411543343,7.0948592566172115,10.424282268976713,10.589490214122504,6.351354661233414,14.252952168836147,10.048062749486625,13.74199267647851,11.589800506331644,8.89568958881651,12.069515885091137,11.238121448087906,8.621820634644024,11.305839729239185,9.233601223094,11.98444035864713,10.761100867964137,9.458805812641113,12.17600842575959,10.497559461131829,14.883499003871616,10.21059980706463,-0.0,8.864015421615708,7.539223262088776
35,13.479471179463793,11.932823806225231,10.564398936741,15.518173680785436,14.043295852102156,18.096375224324134,17.11027626826324,15.749313256164559,15.647882667731912,13.439229534425754,13.625227838860745,12.627106547484814,14.157544388284183,11.206623768504846,8.957192374664912,8.927762650926176,10.88179391972737,20.162272087592378,18.86779494708427,21.046028382749135,14.52811943126624,17.937593792108288,18.63729438480738,17.688193586323738,11.901419311682343,12.876779359463294,12.221865168763694,11.741352518879353,14.330560354071526,10.816589572281565,10.635301316066126,8.687188244673555,23.004061440606264,16.17016944266196,8.864015421615708,-0.0,7.275632083598408
36,11.683554655136545,8.704841703062613,11.179428206662854,13.372965926919852,14.23597589261187,14.82932417625429,14.931263600925151,13.005113313657814,11.615530635692767,15.895711134642731,12.123041089407373,9.79323910936317,10.613230483332739,7.486171252628496,12.163405181514372,7.29717014008313,9.521544792942478,16.770039013412088,13.907555197231744,17.128461595399123,12.546580851230772,14.267729553384779,14.142044029193341,14.21570152343663,11.219783211418507,12.573400181842072,9.823694100798447,9.604817395854388,12.132745738129604,8.049270726824654,11.832524311755623,9.726611301779785,17.865501043612902,14.937558070514296,7.539223262088776,7.275632083598408,-0.0
